name,rating,rank,season_week,ranking_id,season,week
North Texas,2.042439347377945,57,2002.101,348,2002,101.00000000011278
Northern Illinois,2.3146016669933425,55,2002.101,348,2002,101.00000000011278
Northwestern,-12.561635469379668,96,2002.101,348,2002,101.00000000011278
Notre Dame,10.539051083536249,27,2002.101,348,2002,101.00000000011278
Ohio,-7.678225981021303,79,2002.101,348,2002,101.00000000011278
Ohio State,19.6782641246901,9,2002.101,348,2002,101.00000000011278
Oklahoma,26.02929934947017,3,2002.101,348,2002,101.00000000011278
Oklahoma State,8.801273366362661,34,2002.101,348,2002,101.00000000011278
Ole Miss,4.341936562351503,44,2002.101,348,2002,101.00000000011278
Oregon,3.194332116035381,50,2002.101,348,2002,101.00000000011278
Oregon State,11.344420092191632,25,2002.101,348,2002,101.00000000011278
Penn State,20.204536038082924,7,2002.101,348,2002,101.00000000011278
Pittsburgh,13.95779812444567,19,2002.101,348,2002,101.00000000011278
Purdue,9.746560252643398,31,2002.101,348,2002,101.00000000011278
Rice,-13.177315739674311,98,2002.101,348,2002,101.00000000011278
Rutgers,-15.305438676935264,103,2002.101,348,2002,101.00000000011278
SMU,-22.18931909127833,111,2002.101,348,2002,101.00000000011278
San Diego State,-8.129901472254106,81,2002.101,348,2002,101.00000000011278
San José State,-12.043663226190931,93,2002.101,348,2002,101.00000000011278
South Carolina,-0.7793899444163378,64,2002.101,348,2002,101.00000000011278
South Florida,6.466985936470024,37,2002.101,348,2002,101.00000000011278
Southern Miss,-2.586611424224201,67,2002.101,348,2002,101.00000000011278
Stanford,-5.63550369695913,75,2002.101,348,2002,101.00000000011278
Syracuse,-0.8530910860698455,65,2002.101,348,2002,101.00000000011278
TCU,4.35753857461142,43,2002.101,348,2002,101.00000000011278
Temple,-4.2931923387743165,72,2002.101,348,2002,101.00000000011278
Tennessee,8.39879908815367,35,2002.101,348,2002,101.00000000011278
Texas,20.75233464129808,6,2002.101,348,2002,101.00000000011278
Texas A&M,6.315907798528101,39,2002.101,348,2002,101.00000000011278
Texas Tech,13.692608482980432,20,2002.101,348,2002,101.00000000011278
Toledo,3.5811171154775607,48,2002.101,348,2002,101.00000000011278
Troy,-15.730686596055534,104,2002.101,348,2002,101.00000000011278
Tulane,-0.16607111981439,63,2002.101,348,2002,101.00000000011278
Tulsa,-23.71522505361481,112,2002.101,348,2002,101.00000000011278
UAB,-12.11960419729397,94,2002.101,348,2002,101.00000000011278
UCF,0.9236847844663424,61,2002.101,348,2002,101.00000000011278
UCLA,9.915328505361993,30,2002.101,348,2002,101.00000000011278
UConn,3.888040493485757,47,2002.101,348,2002,101.00000000011278
UL Monroe,-17.578369440663984,107,2002.101,348,2002,101.00000000011278
UNLV,-8.2933533823757,82,2002.101,348,2002,101.00000000011278
USC,29.622890663456506,1,2002.101,348,2002,101.00000000011278
UTEP,-27.92726704762353,116,2002.101,348,2002,101.00000000011278
Utah,-3.236435699296419,71,2002.101,348,2002,101.00000000011278
Utah State,-13.965526851437634,100,2002.101,348,2002,101.00000000011278
Vanderbilt,-8.115771208440695,80,2002.101,348,2002,101.00000000011278
Virginia,13.253869642922066,21,2002.101,348,2002,101.00000000011278
Virginia Tech,11.773538042110848,23,2002.101,348,2002,101.00000000011278
Wake Forest,6.2933215720037285,40,2002.101,348,2002,101.00000000011278
Washington,10.052014264163384,29,2002.101,348,2002,101.00000000011278
Washington State,16.585087269547028,14,2002.101,348,2002,101.00000000011278
West Virginia,11.422906313191422,24,2002.101,348,2002,101.00000000011278
Western Michigan,-9.234681641193902,86,2002.101,348,2002,101.00000000011278
Wisconsin,8.359126582328757,36,2002.101,348,2002,101.00000000011278
Wyoming,-12.486170599182708,95,2002.101,348,2002,101.00000000011278
Air Force,1.9881691148114784,57,2003.001,349,2003,0.9999999999763531
Akron,-9.121453426726651,86,2003.001,349,2003,0.9999999999763531
Alabama,17.999362604463585,12,2003.001,349,2003,0.9999999999763531
Arizona,-3.863088821922647,72,2003.001,349,2003,0.9999999999763531
Arizona State,9.22857193647553,32,2003.001,349,2003,0.9999999999763531
Arkansas,5.9499667368259335,41,2003.001,349,2003,0.9999999999763531
Arkansas State,-14.295102724429038,102,2003.001,349,2003,0.9999999999763531
Army,-27.988899128953104,116,2003.001,349,2003,0.9999999999763531
Auburn,16.04412404693425,15,2003.001,349,2003,0.9999999999763531
BYU,-11.395673943483647,92,2003.001,349,2003,0.9999999999763531
Ball State,-9.402447430628229,87,2003.001,349,2003,0.9999999999763531
Baylor,-21.107977801397737,109,2003.001,349,2003,0.9999999999763531
Boise State,18.326410832986525,10,2003.001,349,2003,0.9999999999763531
Boston College,14.38790772857691,18,2003.001,349,2003,0.9999999999763531
Bowling Green,1.4324763624858905,60,2003.001,349,2003,0.9999999999763531
Buffalo,-24.622488336724413,113,2003.001,349,2003,0.9999999999763531
California,13.395363211765751,22,2003.001,349,2003,0.9999999999763531
Central Michigan,-19.85901267144507,108,2003.001,349,2003,0.9999999999763531
Cincinnati,4.155560037275528,44,2003.001,349,2003,0.9999999999763531
Clemson,0.4481411083314448,62,2003.001,349,2003,0.9999999999763531
Colorado,12.230270741835165,23,2003.001,349,2003,0.9999999999763531
Colorado State,3.786254950298069,47,2003.001,349,2003,0.9999999999763531
Duke,-7.247780928220045,78,2003.001,349,2003,0.9999999999763531
East Carolina,-8.818873514527468,85,2003.001,349,2003,0.9999999999763531
Eastern Michigan,-28.98463788303832,117,2003.001,349,2003,0.9999999999763531
Florida,10.211852484390874,29,2003.001,349,2003,0.9999999999763531
Florida State,15.67901902293955,16,2003.001,349,2003,0.9999999999763531
Fresno State,-2.8129346326019684,67,2003.001,349,2003,0.9999999999763531
Georgia,23.119611406925664,5,2003.001,349,2003,0.9999999999763531
Georgia Tech,2.63810374003174,54,2003.001,349,2003,0.9999999999763531
Hawai'i,-0.9699589866868604,64,2003.001,349,2003,0.9999999999763531
Houston,-11.071099041776112,91,2003.001,349,2003,0.9999999999763531
Idaho,-14.28828684293261,101,2003.001,349,2003,0.9999999999763531
Illinois,6.431568118522092,37,2003.001,349,2003,0.9999999999763531
Indiana,-14.049015478771842,100,2003.001,349,2003,0.9999999999763531
Iowa,20.395131961281063,8,2003.001,349,2003,0.9999999999763531
Iowa State,2.759127789724173,53,2003.001,349,2003,0.9999999999763531
Kansas,-21.903427115426485,110,2003.001,349,2003,0.9999999999763531
Kansas State,25.372102507163504,3,2003.001,349,2003,0.9999999999763531
Kent State,-27.966646342811963,115,2003.001,349,2003,0.9999999999763531
Kentucky,3.128787547928531,49,2003.001,349,2003,0.9999999999763531
LSU,8.43487175657042,35,2003.001,349,2003,0.9999999999763531
Louisiana,-16.87422709118497,106,2003.001,349,2003,0.9999999999763531
Louisiana Tech,-16.758134839534275,105,2003.001,349,2003,0.9999999999763531
Louisville,-3.159040150601621,70,2003.001,349,2003,0.9999999999763531
Marshall,1.7990324481076891,58,2003.001,349,2003,0.9999999999763531
Maryland,18.040743769339286,11,2003.001,349,2003,0.9999999999763531
Memphis,-9.632729612372025,89,2003.001,349,2003,0.9999999999763531
Miami,25.24704402856469,4,2003.001,349,2003,0.9999999999763531
Miami (OH),1.705535035664684,59,2003.001,349,2003,0.9999999999763531
Michigan,15.486032492564275,17,2003.001,349,2003,0.9999999999763531
Michigan State,-5.929944882388481,75,2003.001,349,2003,0.9999999999763531
Middle Tennessee,-7.189295029629495,77,2003.001,349,2003,0.9999999999763531
Minnesota,3.071483459005566,50,2003.001,349,2003,0.9999999999763531
Mississippi State,-8.351324393573359,83,2003.001,349,2003,0.9999999999763531
Missouri,2.822192154846672,52,2003.001,349,2003,0.9999999999763531
NC State,16.719437165974504,14,2003.001,349,2003,0.9999999999763531
Navy,-12.333981852625204,96,2003.001,349,2003,0.9999999999763531
Nebraska,4.045819883714164,46,2003.001,349,2003,0.9999999999763531
Nevada,-10.807809854553163,90,2003.001,349,2003,0.9999999999763531
New Mexico,-2.883708823272485,68,2003.001,349,2003,0.9999999999763531
New Mexico State,-6.458366628673552,76,2003.001,349,2003,0.9999999999763531
North Carolina,-8.528067368969449,84,2003.001,349,2003,0.9999999999763531
North Texas,2.5607545221225543,55,2003.001,349,2003,0.9999999999763531
Northern Illinois,2.2893095235907586,56,2003.001,349,2003,0.9999999999763531
Northwestern,-12.284032846329064,95,2003.001,349,2003,0.9999999999763531
Notre Dame,10.393792798460249,28,2003.001,349,2003,0.9999999999763531
Ohio,-7.653952417439271,79,2003.001,349,2003,0.9999999999763531
Ohio State,20.012480125152216,9,2003.001,349,2003,0.9999999999763531
Oklahoma,26.14975115445417,2,2003.001,349,2003,0.9999999999763531
Oklahoma State,8.735983507489014,33,2003.001,349,2003,0.9999999999763531
Ole Miss,4.366441665449194,42,2003.001,349,2003,0.9999999999763531
Oregon,2.998486460952712,51,2003.001,349,2003,0.9999999999763531
Oregon State,11.559099651804727,25,2003.001,349,2003,0.9999999999763531
Penn State,20.51875024975164,7,2003.001,349,2003,0.9999999999763531
Pittsburgh,14.159228817388676,19,2003.001,349,2003,0.9999999999763531
Purdue,10.054978729757767,31,2003.001,349,2003,0.9999999999763531
Rice,-13.071841513508684,98,2003.001,349,2003,0.9999999999763531
Rutgers,-15.3419439343648,103,2003.001,349,2003,0.9999999999763531
SMU,-22.263715323696463,111,2003.001,349,2003,0.9999999999763531
San Diego State,-8.195770273112219,81,2003.001,349,2003,0.9999999999763531
San José State,-11.879078279541543,93,2003.001,349,2003,0.9999999999763531
South Carolina,-1.2753075393544933,66,2003.001,349,2003,0.9999999999763531
South Florida,6.357919419524778,39,2003.001,349,2003,0.9999999999763531
Southern Miss,-2.923046007681184,69,2003.001,349,2003,0.9999999999763531
Stanford,-5.450055276846566,74,2003.001,349,2003,0.9999999999763531
Syracuse,-0.995448764596336,65,2003.001,349,2003,0.9999999999763531
TCU,4.3309548878696695,43,2003.001,349,2003,0.9999999999763531
Temple,-4.174209844255272,73,2003.001,349,2003,0.9999999999763531
Tennessee,8.190175607814325,36,2003.001,349,2003,0.9999999999763531
Texas,20.541321102608777,6,2003.001,349,2003,0.9999999999763531
Texas A&M,5.990656664334995,40,2003.001,349,2003,0.9999999999763531
Texas Tech,13.73946194313596,20,2003.001,349,2003,0.9999999999763531
Toledo,3.464339656439435,48,2003.001,349,2003,0.9999999999763531
Troy,-16.085514424342385,104,2003.001,349,2003,0.9999999999763531
Tulane,-0.1827085694095469,63,2003.001,349,2003,0.9999999999763531
Tulsa,-23.628576810185614,112,2003.001,349,2003,0.9999999999763531
UAB,-12.2639972691323,94,2003.001,349,2003,0.9999999999763531
UCF,0.8816031283238877,61,2003.001,349,2003,0.9999999999763531
UCLA,10.099239947889046,30,2003.001,349,2003,0.9999999999763531
UConn,4.101595715724023,45,2003.001,349,2003,0.9999999999763531
UL Monroe,-17.22178102249846,107,2003.001,349,2003,0.9999999999763531
UNLV,-8.343671924002036,82,2003.001,349,2003,0.9999999999763531
USC,30.137810806882896,1,2003.001,349,2003,0.9999999999763531
UTEP,-27.835260835673672,114,2003.001,349,2003,0.9999999999763531
Utah,-3.745332041352458,71,2003.001,349,2003,0.9999999999763531
Utah State,-13.541530567069753,99,2003.001,349,2003,0.9999999999763531
Vanderbilt,-8.062465638477207,80,2003.001,349,2003,0.9999999999763531
Virginia,13.548743929025324,21,2003.001,349,2003,0.9999999999763531
Virginia Tech,11.57573813543592,24,2003.001,349,2003,0.9999999999763531
Wake Forest,6.366128384674586,38,2003.001,349,2003,0.9999999999763531
Washington,10.427650398442044,27,2003.001,349,2003,0.9999999999763531
Washington State,16.941044058090718,13,2003.001,349,2003,0.9999999999763531
West Virginia,11.549528255922656,26,2003.001,349,2003,0.9999999999763531
Western Michigan,-9.415859869053024,88,2003.001,349,2003,0.9999999999763531
Wisconsin,8.515784453502292,34,2003.001,349,2003,0.9999999999763531
Wyoming,-12.528293316535535,97,2003.001,349,2003,0.9999999999763531
Air Force,3.078159850581966,52,2003.002,350,2003,1.9999999999527063
Akron,-12.321629070810827,94,2003.002,350,2003,1.9999999999527063
Alabama,18.92422590880465,9,2003.002,350,2003,1.9999999999527063
Arizona,-2.5494444798122444,70,2003.002,350,2003,1.9999999999527063
Arizona State,9.934918672841697,32,2003.002,350,2003,1.9999999999527063
Arkansas,5.509383437824274,42,2003.002,350,2003,1.9999999999527063
Arkansas State,-12.850853608870809,97,2003.002,350,2003,1.9999999999527063
Army,-27.00490636539616,115,2003.002,350,2003,1.9999999999527063
Auburn,14.79692781234457,18,2003.002,350,2003,1.9999999999527063
BYU,-7.802325564356874,82,2003.002,350,2003,1.9999999999527063
Ball State,-9.0691138265918,88,2003.002,350,2003,1.9999999999527063
Baylor,-20.45548818453671,109,2003.002,350,2003,1.9999999999527063
Boise State,16.49662093194905,12,2003.002,350,2003,1.9999999999527063
Boston College,12.497454501543189,23,2003.002,350,2003,1.9999999999527063
Bowling Green,1.839727333954701,58,2003.002,350,2003,1.9999999999527063
Buffalo,-24.93017532837844,112,2003.002,350,2003,1.9999999999527063
California,15.436520431324766,16,2003.002,350,2003,1.9999999999527063
Central Michigan,-19.702518000711343,108,2003.002,350,2003,1.9999999999527063
Cincinnati,6.925352185702895,38,2003.002,350,2003,1.9999999999527063
Clemson,-2.314198814896109,69,2003.002,350,2003,1.9999999999527063
Colorado,13.741453515864226,21,2003.002,350,2003,1.9999999999527063
Colorado State,4.67721790195931,47,2003.002,350,2003,1.9999999999527063
Duke,-9.06580595551166,87,2003.002,350,2003,1.9999999999527063
East Carolina,-10.446154445953075,89,2003.002,350,2003,1.9999999999527063
Eastern Michigan,-28.750740277633504,116,2003.002,350,2003,1.9999999999527063
Florida,11.864710110848394,26,2003.002,350,2003,1.9999999999527063
Florida State,16.49619559555566,13,2003.002,350,2003,1.9999999999527063
Fresno State,-5.185260004239591,75,2003.002,350,2003,1.9999999999527063
Georgia,23.69900306199176,5,2003.002,350,2003,1.9999999999527063
Georgia Tech,-0.7647040802676557,63,2003.002,350,2003,1.9999999999527063
Hawai'i,-2.1843208082567784,67,2003.002,350,2003,1.9999999999527063
Houston,-6.875593453991389,77,2003.002,350,2003,1.9999999999527063
Idaho,-14.023848237882312,99,2003.002,350,2003,1.9999999999527063
Illinois,5.944802805850598,39,2003.002,350,2003,1.9999999999527063
Indiana,-14.429348038516714,101,2003.002,350,2003,1.9999999999527063
Iowa,20.48910113906656,8,2003.002,350,2003,1.9999999999527063
Iowa State,3.020345349440987,53,2003.002,350,2003,1.9999999999527063
Kansas,-21.922383479885845,110,2003.002,350,2003,1.9999999999527063
Kansas State,25.59742986671161,3,2003.002,350,2003,1.9999999999527063
Kent State,-24.63099596149496,111,2003.002,350,2003,1.9999999999527063
Kentucky,-0.4611236114509955,62,2003.002,350,2003,1.9999999999527063
LSU,9.55690100913998,34,2003.002,350,2003,1.9999999999527063
Louisiana,-15.436252680840886,102,2003.002,350,2003,1.9999999999527063
Louisiana Tech,-19.43534209805846,107,2003.002,350,2003,1.9999999999527063
Louisville,0.1967241878088763,59,2003.002,350,2003,1.9999999999527063
Marshall,2.414427407386455,55,2003.002,350,2003,1.9999999999527063
Maryland,15.249458829423428,17,2003.002,350,2003,1.9999999999527063
Memphis,-8.294703390767664,83,2003.002,350,2003,1.9999999999527063
Miami,24.78911002021207,4,2003.002,350,2003,1.9999999999527063
Miami (OH),2.604095255483835,54,2003.002,350,2003,1.9999999999527063
Michigan,16.22227876596255,14,2003.002,350,2003,1.9999999999527063
Michigan State,-6.384835948874639,76,2003.002,350,2003,1.9999999999527063
Middle Tennessee,-7.722457413934464,81,2003.002,350,2003,1.9999999999527063
Minnesota,4.09221295645433,50,2003.002,350,2003,1.9999999999527063
Mississippi State,-8.528761483484768,84,2003.002,350,2003,1.9999999999527063
Missouri,4.12911699348881,49,2003.002,350,2003,1.9999999999527063
NC State,15.579668406975845,15,2003.002,350,2003,1.9999999999527063
Navy,-12.453762732634818,95,2003.002,350,2003,1.9999999999527063
Nebraska,5.578703409112377,41,2003.002,350,2003,1.9999999999527063
Nevada,-12.700380049590445,96,2003.002,350,2003,1.9999999999527063
New Mexico,-1.46596040593871,64,2003.002,350,2003,1.9999999999527063
New Mexico State,-8.58262563186047,85,2003.002,350,2003,1.9999999999527063
North Carolina,-12.009565091250208,93,2003.002,350,2003,1.9999999999527063
North Texas,2.347661395045586,56,2003.002,350,2003,1.9999999999527063
Northern Illinois,5.481512285939122,43,2003.002,350,2003,1.9999999999527063
Northwestern,-11.99540464111313,92,2003.002,350,2003,1.9999999999527063
Notre Dame,10.148343448505484,31,2003.002,350,2003,1.9999999999527063
Ohio,-7.393567458207342,79,2003.002,350,2003,1.9999999999527063
Ohio State,20.98072669788349,7,2003.002,350,2003,1.9999999999527063
Oklahoma,27.419478067775884,2,2003.002,350,2003,1.9999999999527063
Oklahoma State,7.811501994760201,35,2003.002,350,2003,1.9999999999527063
Ole Miss,4.142423370420138,48,2003.002,350,2003,1.9999999999527063
Oregon,3.0814471160838743,51,2003.002,350,2003,1.9999999999527063
Oregon State,11.97046620439512,24,2003.002,350,2003,1.9999999999527063
